	p_val	avg_logFC	pct.1	pct.2	p_val_adj
CCDC152	0.632649165737908	0.00304583193715367	0.007	0.004	1
CENPH	0.632649165737908	0.00304583193715367	0.007	0.004	1
CKMT2-AS1	0.632649165737908	0.00304583193715367	0.007	0.004	1
LINC01023	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC008467.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
RPP40	0.632649165737908	0.00304583193715367	0.007	0.004	1
HIST1H2BH	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZKSCAN4	0.632649165737908	0.00304583193715367	0.007	0.004	1
ESR1	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF273	0.632649165737908	0.00304583193715367	0.007	0.004	1
METTL27	0.632649165737908	0.00304583193715367	0.007	0.004	1
FANCB	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZXDA	0.632649165737908	0.00304583193715367	0.007	0.004	1
RPA4	0.632649165737908	0.00304583193715367	0.007	0.004	1
HAUS7	0.632649165737908	0.00304583193715367	0.007	0.004	1
PLAT	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC107375.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
CCDC171	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF658	0.632649165737908	0.00304583193715367	0.007	0.004	1
AL358113.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
NIPSNAP3B	0.632649165737908	0.00304583193715367	0.007	0.004	1
C5	0.632649165737908	0.00304583193715367	0.007	0.004	1
PRDM11	0.632649165737908	0.00304583193715367	0.007	0.004	1
PTGDR2	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNHIT2	0.632649165737908	0.00304583193715367	0.007	0.004	1
TIGD3	0.632649165737908	0.00304583193715367	0.007	0.004	1
LIPT2	0.632649165737908	0.00304583193715367	0.007	0.004	1
FDXACB1	0.632649165737908	0.00304583193715367	0.007	0.004	1
AP001318.2	0.632649165737908	0.00304583193715367	0.007	0.004	1
PBLD	0.632649165737908	0.00304583193715367	0.007	0.004	1
HELLS	0.632649165737908	0.00304583193715367	0.007	0.004	1
AL158835.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
KCNH3	0.632649165737908	0.00304583193715367	0.007	0.004	1
PRPF40B	0.632649165737908	0.00304583193715367	0.007	0.004	1
EID3	0.632649165737908	0.00304583193715367	0.007	0.004	1
ALDH1L2	0.632649165737908	0.00304583193715367	0.007	0.004	1
FBXW8	0.632649165737908	0.00304583193715367	0.007	0.004	1
CLYBL	0.632649165737908	0.00304583193715367	0.007	0.004	1
NRL	0.632649165737908	0.00304583193715367	0.007	0.004	1
GZMB	0.632649165737908	0.00304583193715367	0.007	0.004	1
KIAA0391	0.632649165737908	0.00304583193715367	0.007	0.004	1
FBXL22	0.632649165737908	0.00304583193715367	0.007	0.004	1
IFT140	0.632649165737908	0.00304583193715367	0.007	0.004	1
TMEM204	0.632649165737908	0.00304583193715367	0.007	0.004	1
GPT2	0.632649165737908	0.00304583193715367	0.007	0.004	1
CMTM4	0.632649165737908	0.00304583193715367	0.007	0.004	1
LRRC29	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC135782.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF594	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC093484.3	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC015917.2	0.632649165737908	0.00304583193715367	0.007	0.004	1
COPZ2	0.632649165737908	0.00304583193715367	0.007	0.004	1
NGFR	0.632649165737908	0.00304583193715367	0.007	0.004	1
RGS9	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC111182.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
CEP76	0.632649165737908	0.00304583193715367	0.007	0.004	1
SDCBP2-AS1	0.632649165737908	0.00304583193715367	0.007	0.004	1
DZANK1	0.632649165737908	0.00304583193715367	0.007	0.004	1
MROH8	0.632649165737908	0.00304583193715367	0.007	0.004	1
PLCG1	0.632649165737908	0.00304583193715367	0.007	0.004	1
PARD6B	0.632649165737908	0.00304583193715367	0.007	0.004	1
AZU1	0.632649165737908	0.00304583193715367	0.007	0.004	1
PIK3R2	0.632649165737908	0.00304583193715367	0.007	0.004	1
LRFN1	0.632649165737908	0.00304583193715367	0.007	0.004	1
LINC01480	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF223	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC006942.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
SIGLEC11	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF613	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF347	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF551	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZSCAN18	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF497	0.632649165737908	0.00304583193715367	0.007	0.004	1
YPEL1	0.632649165737908	0.00304583193715367	0.007	0.004	1
EVA1C	0.632649165737908	0.00304583193715367	0.007	0.004	1
PDE9A	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC007325.4	0.632649165737908	0.00304583193715367	0.007	0.004	1
OXCT2	0.632649165737908	0.00304583193715367	0.007	0.004	1
AL390957.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
KIF14	0.632649165737908	0.00304583193715367	0.007	0.004	1
IPO9-AS1	0.632649165737908	0.00304583193715367	0.007	0.004	1
CRYGS	0.632649165737908	0.00304583193715367	0.007	0.004	1
UFSP1	0.632649165737908	0.00304583193715367	0.007	0.004	1
FUT7	0.632649165737908	0.00304583193715367	0.007	0.004	1
FFAR4	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC145285.2	0.632649165737908	0.00304583193715367	0.007	0.004	1
LINC00920	0.632649165737908	0.00304583193715367	0.007	0.004	1
SLC47A1	0.632649165737908	0.00304583193715367	0.007	0.004	1
FLJ45513	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC124319.2	0.632649165737908	0.00304583193715367	0.007	0.004	1
TLDC2	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF284	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF154	0.632649165737908	0.00304583193715367	0.007	0.004	1
LINC02068	0.632649165737908	0.00304583193715367	0.007	0.004	1
TMEM9B-AS1	0.632649165737908	0.00304583193715367	0.007	0.004	1
MYH3	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC015726.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
MIA-RAB4B	0.632649165737908	0.00304583193715367	0.007	0.004	1
FP565260.3	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC009950.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
TAPT1-AS1	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC107214.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
HIST1H4D	0.632649165737908	0.00304583193715367	0.007	0.004	1
CTF1	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC105105.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
HDAC11-AS1	0.632649165737908	0.00304583193715367	0.007	0.004	1
LINC01150	0.632649165737908	0.00304583193715367	0.007	0.004	1
NPIPB12	0.632649165737908	0.00304583193715367	0.007	0.004	1
LINC02085	0.632649165737908	0.00304583193715367	0.007	0.004	1
ANKMY1	0.632847870054518	-0.00406894125905816	0.031	0.039	1
C9orf64	0.632851626631999	-0.00327851808655498	0.024	0.031	1
EXT2	0.632851626631999	-0.00327851808655498	0.024	0.031	1
TULP3	0.632851626631999	-0.00327851808655498	0.024	0.031	1
HAGHL	0.632851626631999	-0.00327851808655498	0.024	0.031	1
RNASEK-C17orf49	0.632851626631999	-0.00327851808655498	0.024	0.031	1
SLC3A2	0.633079243138746	-0.0631427191001903	0.307	0.312	1
ZNF706	0.633101866900442	0.0130937230757668	0.634	0.633	1
DARS2	0.633479312874875	-0.00367514294222051	0.028	0.035	1
CYB561	0.633479312874875	-0.00367514294222051	0.028	0.035	1
SRGAP2	0.633644593930616	0.0216508649559704	0.199	0.184	1
THUMPD2	0.633948335929033	-0.00229971290356374	0.042	0.051	1
ATP5S	0.634208576565846	0.0165348296787526	0.098	0.086	1
SH3BP2	0.634268875576403	-0.0457848248433025	0.404	0.406	1
SUMO3	0.634460156568118	-0.0535198802109368	0.296	0.297	1
AP3B1	0.634592471751213	0.00817226107960345	0.185	0.168	1
BCL11A	0.634676346143632	-0.0209035961916579	0.087	0.098	1
FLVCR1	0.635578101765808	0.00727333534487637	0.021	0.027	1
IL18R1	0.635691049223864	-0.000837668089243954	0.007	0.004	1
ZRANB3	0.635691049223864	-0.000837668089243954	0.007	0.004	1
SEPT7-AS1	0.635691049223864	-0.000837668089243954	0.007	0.004	1
AGFG2	0.635691049223864	-0.000837668089243954	0.007	0.004	1
SNAI3-AS1	0.635691049223864	-0.000837668089243954	0.007	0.004	1
AL356512.1	0.635691049223864	-0.00855971418315426	0.007	0.004	1
TXNDC9	0.635852380522557	0.0034782643763249	0.094	0.082	1
ST8SIA4	0.63597750463002	-0.0134560260858945	0.171	0.188	1
PTX3	0.636879966105384	-0.0026242116036444	0.153	0.137	1
ARHGAP30	0.637227282586921	-0.0235395619657916	0.425	0.387	1
KLHL28	0.637589288558463	0.0127957310141736	0.077	0.066	1
NME6	0.637810681954341	-0.0212143482140466	0.094	0.105	1
SMIM10L1	0.63791816005359	-0.00653337103792175	0.118	0.133	1
BTG2	0.638435052578513	-0.113260384762152	0.791	0.789	1
EBAG9	0.638686395968066	0.00308277297310776	0.094	0.082	1
RBMS2	0.63899708497325	-0.000707593556353352	0.031	0.039	1
AL391832.3	0.63899708497325	-0.000707593556353352	0.031	0.039	1
GATD1	0.639320099557759	-0.00030245846358129	0.028	0.035	1
ACOT9	0.639910771917699	0.0248080311826592	0.258	0.242	1
TRIM44	0.640475001303494	-0.0332146140501913	0.303	0.277	1
HCFC1	0.640713125590319	-0.0151524114868055	0.16	0.176	1
SEH1L	0.641266020028144	0.0249928826088522	0.105	0.094	1
ATP2C1	0.64146269954691	-0.0227375777545682	0.101	0.113	1
UBE3B	0.641483345905071	0.00844105371845382	0.056	0.047	1
SAMD9L	0.641633049789781	0.015106302371444	0.16	0.145	1
ARMC1	0.641875871965184	-0.000976085973055402	0.073	0.062	1
ZNF568	0.642155867431707	0.0119889540442335	0.021	0.016	1
C1RL	0.642812673315433	0.00549642853256201	0.073	0.062	1
PDIA4	0.642964095496797	-0.0342620636065221	0.16	0.172	1
SCYL2	0.643133373523379	-0.0075799989304183	0.115	0.129	1
C6orf47	0.643169603702545	0.0102256604854879	0.098	0.086	1
NPRL2	0.643563769422054	0.00801155052432392	0.056	0.047	1
FAM208A	0.643756788410473	-0.0259673100223721	0.167	0.18	1
RGS10	0.644374903532655	-0.0278614147544374	0.666	0.688	1
FBH1	0.644612397280302	-0.00136436009946314	0.073	0.062	1
LRRFIP1	0.644791380254905	-0.0608277642746884	0.854	0.852	1
C1orf52	0.644951995940408	0.00311389927846961	0.157	0.141	1
SCAMP3	0.645087958884461	0.0140763953681482	0.146	0.133	1
ACADVL	0.645516825893435	0.00116076623596223	0.328	0.305	1
ZNF142	0.645525890226329	0.00859336504309527	0.021	0.016	1
PHLPP2	0.645525890226329	0.00859336504309527	0.021	0.016	1
PIGU	0.645525890226329	0.00859336504309527	0.021	0.016	1
DYRK1B	0.645525890226329	0.00859336504309527	0.021	0.016	1
MPO	0.645525890226329	0.00859336504309527	0.021	0.016	1
ABHD18	0.645641880284505	0.00758504632897816	0.056	0.047	1
TBC1D2B	0.645683428706996	-0.0113948082226306	0.101	0.113	1
CARS2	0.645717492312535	0.0071506886285885	0.16	0.145	1
UPF1	0.64580863325228	-0.01207414863116	0.101	0.113	1
CD180	0.645919941501241	-0.0337242846207193	0.077	0.086	1
MCMBP	0.646143875887945	0.00953349213880425	0.195	0.18	1
MAPK7	0.64624043514476	0.0131103943270279	0.122	0.109	1
PGM1	0.646669157204731	0.00388818444765202	0.056	0.047	1
PPM1A	0.646911622357771	-0.00894425562223239	0.101	0.113	1
PRLR	0.647222476184715	0.0110828637615441	0.021	0.016	1
POLK	0.647760164803368	0.0106575886193626	0.143	0.129	1
ASH1L-AS1	0.648902157002347	0.00518620672148099	0.021	0.016	1
ALMS1	0.648902157002347	0.00518620672148099	0.021	0.016	1
HIBCH	0.648902157002347	0.00518620672148099	0.021	0.016	1
MOSPD1	0.648902157002347	0.00518620672148099	0.021	0.016	1
TMEM64	0.648902157002347	0.00518620672148099	0.021	0.016	1
RCL1	0.648902157002347	0.00518620672148099	0.021	0.016	1
TTC39B	0.648902157002347	0.00518620672148099	0.021	0.016	1
MLLT3	0.648902157002347	0.00518620672148099	0.021	0.016	1
QSOX2	0.648902157002347	0.00518620672148099	0.021	0.016	1
TRIM66	0.648902157002347	0.00518620672148099	0.021	0.016	1
NPM3	0.648902157002347	0.00518620672148099	0.021	0.016	1
POLE	0.648902157002347	0.00518620672148099	0.021	0.016	1
MTRF1	0.648902157002347	0.00518620672148099	0.021	0.016	1
PHLPP1	0.648902157002347	0.00518620672148099	0.021	0.016	1
PRDM15	0.648902157002347	0.00518620672148099	0.021	0.016	1
AC004921.1	0.648902157002347	0.00518620672148099	0.021	0.016	1
AC123595.1	0.648902157002347	0.00518620672148099	0.021	0.016	1
AC019163.1	0.648902157002347	0.00518620672148099	0.021	0.016	1
NBPF11	0.649713699827565	0.00471665462747139	0.056	0.047	1
NRDC	0.649721954225011	0.00763228856354464	0.3	0.281	1
CRAMP1	0.649757789294723	0.00815017773706777	0.021	0.016	1
SMIM12	0.649901889412761	-0.0175526301588325	0.185	0.199	1
TADA2B	0.650101639692302	0.0135286002298263	0.038	0.031	1
HOMEZ	0.650101639692302	0.0101896989643117	0.038	0.031	1
HDHD2	0.650101639692302	0.0101896989643117	0.038	0.031	1
BLOC1S4	0.650450730740415	0.0155703101413534	0.08	0.07	1
PEX14	0.650604595732279	0.00475458873592959	0.021	0.016	1
SLC37A3	0.650604595732279	0.00475458873592959	0.021	0.016	1
ZNF618	0.650604595732279	0.00475458873592959	0.021	0.016	1
ZNF346	0.650604595732279	0.00432608129866433	0.021	0.016	1
ASMTL	0.651175971225353	-0.0212143482140466	0.087	0.098	1
SLC38A10	0.651384861866994	0.00347826437632479	0.153	0.172	1
RFK	0.651455211482801	-0.00617991384808239	0.105	0.117	1
MOV10	0.651475904050131	-0.0170758189011115	0.084	0.094	1
HSD17B12	0.651525822585041	-0.0209035961916579	0.087	0.098	1
BAG6	0.651873398708485	-0.031384363778907	0.261	0.273	1
GLT1D1	0.651964599853964	-0.0215230378290924	0.087	0.098	1
MAP2K3	0.652051276664604	-0.0249812545320493	0.369	0.332	1
MRPL11	0.652240617742744	0.00732644124336104	0.209	0.191	1
IFFO1	0.652265097727867	-0.0170758189011115	0.087	0.098	1
CASP8	0.653125792801211	0.0218274030445212	0.132	0.121	1
DEF8	0.653611981340866	-0.0309231623410076	0.118	0.129	1
CCDC50	0.653705750389227	-0.009290336262475	0.111	0.098	1
CCDC51	0.653992866279466	0.00134743041431531	0.021	0.016	1
SLC27A4	0.653992866279466	0.00134743041431531	0.021	0.016	1
TRIM68	0.653992866279466	0.00134743041431531	0.021	0.016	1
MMP17	0.653992866279466	0.00134743041431531	0.021	0.016	1
CHRNB1	0.653992866279466	0.00134743041431531	0.021	0.016	1
ZNF235	0.653992866279466	0.00134743041431531	0.021	0.016	1
ARIH2OS	0.653992866279466	-0.00247666602408813	0.021	0.016	1
RTN2	0.653992866279466	-0.00247666602408813	0.021	0.016	1
MAN2B1	0.654064066008229	-0.00920814268010361	0.328	0.352	1
SMNDC1	0.654486227061608	-0.00360735169404466	0.139	0.125	1
PLCD1	0.655056270737121	0.00683961207902956	0.038	0.031	1
NIPAL2	0.655056270737121	0.00683961207902956	0.038	0.031	1
YARS2	0.655056270737121	0.00683961207902956	0.038	0.031	1
PITPNA-AS1	0.655056270737121	0.00683961207902956	0.038	0.031	1
EEF1E1	0.656631857101433	0.00624233326347623	0.098	0.086	1
TMEM165	0.656923610579346	-0.0242029365828721	0.268	0.285	1
RYK	0.656941268349336	0.00640897612440568	0.038	0.031	1
ZFYVE19	0.656941268349336	0.00640897612440568	0.038	0.031	1
SPAST	0.656997862680215	0.00549642853256201	0.077	0.066	1
WDR43	0.657378172705508	-0.0231793714441043	0.08	0.09	1
ACTR8	0.657563712160179	0.00264249332892881	0.038	0.031	1
EIF6	0.657696357687167	0.0170312307810283	0.289	0.27	1
MAPK3	0.657913596373808	0.0302085019739571	0.108	0.098	1
TRMT1L	0.657985076852908	0.00100607523093574	0.056	0.047	1
SIPA1	0.658026416095343	-0.0151524114868055	0.15	0.164	1
LYRM1	0.658403178503688	0.00856932687047592	0.101	0.09	1
LDLRAD3	0.658692418452565	-0.0237907637392269	0.084	0.094	1
ZNF408	0.65909857117282	-0.00628619444075583	0.021	0.016	1
USP33	0.659878985998881	-0.0211395287160506	0.125	0.137	1
AC098613.1	0.659959544490158	-0.0075799989304183	0.105	0.117	1
RDH13	0.660070468950377	0.00222904497589296	0.038	0.031	1
PRPF4B	0.660102550507581	0.0261258438047358	0.24	0.23	1
ZNF609	0.660136898956452	0.00147063471183699	0.077	0.066	1
MRPS15	0.660870002384295	0.0180466802046154	0.23	0.215	1
RMDN3	0.660902659297889	-0.0082224944938226	0.073	0.062	1
CLOCK	0.66099794718587	0.00980739942797239	0.101	0.09	1
RWDD3	0.661220732160725	0.0112956257255138	0.059	0.051	1
GPATCH2	0.661220732160725	0.0112956257255138	0.059	0.051	1
ENTPD3-AS1	0.661220732160725	0.0112956257255138	0.059	0.051	1
CYLD	0.661483613009782	-0.0344824978628981	0.251	0.266	1
MAN2C1	0.661676543826598	-0.0106012568298619	0.143	0.156	1
LRBA	0.661918059895074	0.00305888923912351	0.038	0.031	1
ERCC8	0.661918059895074	0.00305888923912351	0.038	0.031	1
PRMT3	0.661918059895074	0.00305888923912351	0.038	0.031	1
GEMIN7	0.661918059895074	0.00305888923912351	0.038	0.031	1
GPN2	0.661918059895074	-0.000707593556353352	0.038	0.031	1
UQCC3	0.662070590254683	-0.0132086544086899	0.087	0.098	1
SELENOT	0.662464497534315	-0.0621190181094885	0.348	0.348	1
RCOR1	0.662488531103891	0.000625195393918365	0.188	0.172	1
PSTPIP1	0.662490316111442	0.0106843224175685	0.247	0.23	1
IQCE	0.662756472315033	0.0141210173087639	0.059	0.051	1
RRP12	0.662785596943686	0.0421253715811544	0.185	0.172	1
SETX	0.662910512088997	-0.00412633500889442	0.31	0.281	1
PPP1R11	0.662998297022549	0.00157168610574326	0.296	0.277	1
RHBDF2	0.663065173540608	-0.0189945914757338	0.261	0.234	1
MRPL17	0.663118315809733	-0.0299377325435192	0.073	0.082	1
CUL5	0.663802578271799	0.012850404205188	0.15	0.137	1
PPID	0.664598561625251	-0.0180767391855049	0.129	0.141	1
TTLL4	0.66491519258121	0.0206145466193121	0.063	0.055	1
C19orf66	0.665123765109117	-0.028944922328902	0.146	0.156	1
BANP	0.665762663261639	-0.0256391341944025	0.132	0.117	1
DHX34	0.665781954709396	0.00897926056667232	0.101	0.09	1
SIGLEC1	0.665868558611003	-0.00197558630613905	0.098	0.086	1
MTCH1	0.665896013989378	-0.0627596194424928	0.359	0.352	1
STT3B	0.665904732047162	-0.044895319907891	0.188	0.195	1
GGA2	0.666107749741397	0.0149069601999475	0.129	0.117	1
KRCC1	0.666540233268322	-0.0246001526947852	0.157	0.168	1
WDFY4	0.666915132961605	-0.016748481113814	0.08	0.09	1
CAMTA2	0.666952210472489	-0.0170758189011115	0.08	0.09	1
SRPRA	0.667261950333662	-0.015386983844431	0.223	0.238	1
SMARCD2	0.667577784942507	-0.00197558630613905	0.101	0.113	1
UFM1	0.667973863035841	0.00697421581544805	0.268	0.293	1
ETHE1	0.668014284242457	0.03156999924334	0.195	0.184	1
FNDC3A	0.668050627436783	0.0188309734659103	0.192	0.18	1
PAF1	0.668091628807712	0.00421382895527883	0.167	0.152	1
TAF7	0.668176208395557	-0.00624519865306727	0.247	0.23	1
PHF1	0.668218904329021	0.00871704323260419	0.08	0.07	1
KLF7	0.668648627151788	0.0156615551799678	0.105	0.094	1
KLHDC2	0.668654685021332	0.00508727518202548	0.08	0.07	1
SSSCA1	0.6688270032295	0.0179006542993603	0.108	0.098	1
DERL1	0.668941732464287	-0.00765890840156844	0.167	0.184	1
SMAD3	0.669677498156157	-0.014221312723076	0.084	0.094	1
ZNF266	0.669788311184676	0.00758504632897816	0.059	0.051	1
PARN	0.669839225114399	0.0151273215935232	0.084	0.074	1
ZNF428	0.67030113569623	-0.00522237685450663	0.136	0.121	1
SLC25A25	0.670438591723933	0.00829755081227367	0.08	0.07	1
CCDC93	0.670828843440043	-0.0368467122410547	0.115	0.125	1
CERS6	0.671297492303615	-0.0138860235330114	0.087	0.098	1
FAM219B	0.671833495813262	0.00716150979262115	0.059	0.051	1
MORF4L2	0.671900896937	-0.02388176521048	0.185	0.195	1
PTS	0.671988966813279	-0.0096562528043221	0.087	0.098	1
CNOT9	0.672044335579422	-0.0100086516780191	0.087	0.098	1
SLMAP	0.672187835376697	-0.0264434154887244	0.115	0.125	1
RAB9A	0.672345933973015	-0.00109840265108702	0.105	0.117	1
HS1BP3	0.672358525884737	0.00624233326347623	0.101	0.09	1
GNL2	0.67254311928186	0.00616592197421684	0.125	0.113	1
UTP18	0.672917403661638	-0.0168250570744693	0.125	0.137	1
PPP2R2A	0.672933603417455	-0.000860137222273238	0.167	0.184	1
ULK2	0.673241734004737	0.0201487053194324	0.063	0.055	1
RNASEH1	0.673298282394905	0.0110707084408561	0.084	0.074	1
XPO7	0.673298282394905	0.0110707084408561	0.084	0.074	1
HEATR3	0.673617394829763	0.0156615551799678	0.108	0.098	1
SLC31A1	0.673680259047643	-0.0140593562890027	0.125	0.137	1
PLBD1	0.674036814908699	-0.0715309552967723	0.289	0.289	1
VPS25	0.674669437357299	0.0187924993493672	0.136	0.125	1
TFRC	0.674775071907422	-0.0100716514575406	0.22	0.203	1
PRKAA1	0.675442965718712	-0.00681885630991895	0.091	0.102	1
MPHOSPH10	0.676058142744267	0.00549642853256201	0.08	0.07	1
PHAX	0.676058142744267	0.00549642853256201	0.08	0.07	1
CDK4	0.676196588260188	0.00386533618297687	0.122	0.109	1
SLC35F5	0.676342510219509	0.00430097112778827	0.059	0.051	1
INTS4	0.676342510219509	0.00430097112778827	0.059	0.051	1
ERAP1	0.676546607972597	-0.00681885630991895	0.094	0.082	1
PCF11	0.676761366218849	0.0230536447677656	0.244	0.23	1
SPATA13	0.676762532972202	-0.0369181076646385	0.223	0.234	1
PML	0.676934843539136	-0.0404250314678502	0.164	0.172	1
AGO2	0.677304038120497	-0.00983751159944735	0.237	0.219	1
LILRB3	0.677658084152461	-0.0314171114742909	0.498	0.504	1
SMARCAL1	0.678094945112292	0.0130756674825949	0.042	0.035	1
SPAG5	0.678094945112292	0.0130756674825949	0.042	0.035	1
ARMCX5	0.678094996150755	0.0163924201085888	0.042	0.035	1
SCAF1	0.678154965092875	-0.0135484783831431	0.084	0.094	1
AP3S2	0.678289286918358	0.00508727518202548	0.08	0.07	1
TRMT1	0.67859895866285	-0.0252407079726868	0.303	0.277	1
MAP4	0.678672526520652	0.00132541101522379	0.188	0.172	1
MAF1	0.679041845681891	0.00999294539751855	0.279	0.258	1
FRMD8	0.679797494033176	0.0108583716739474	0.098	0.086	1
PTOV1	0.679952916276842	-0.0226134132778653	0.132	0.145	1
