	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SOX42	1.22889896595719e-57	0.56958943796868	0.6	0.092	2.17379938088167e-53	Mast cells	SOX4
AKAP2	3.49065177913809e-56	0.463198659575933	0.511	0.072	6.17461393211737e-52	Mast cells	AKAP2
CAPG1	6.33837090850893e-56	1.12343607494991	0.889	0.247	1.12119443000614e-51	Mast cells	CAPG
STXBP5	1.91429333713123e-54	0.299738155061423	0.311	0.028	3.38619348405143e-50	Mast cells	STXBP5
SPINT21	1.0507716639446e-53	0.511895785199428	0.667	0.123	1.8587099963516e-49	Mast cells	SPINT2
BEX4	1.1909965633823e-53	0.52651310415939	0.6	0.103	2.10675382096695e-49	Mast cells	BEX4
EDARADD	2.06458721510237e-52	0.2842476283248	0.3	0.026	3.65204832479458e-48	Mast cells	EDARADD
FCER1G1	5.87204552647764e-51	0.774759242715563	0.944	0.225	1.03870613317863e-46	Mast cells	FCER1G
SMIM3	1.03524974376938e-50	0.399992891164308	0.433	0.057	1.83125327175366e-46	Mast cells	SMIM3
ALOX5AP1	1.36264793445975e-49	1.14628413690848	0.933	0.372	2.41038793126585e-45	Mast cells	ALOX5AP
FHL3	2.61234732615439e-48	0.549859545816904	0.511	0.083	4.62098118523451e-44	Mast cells	FHL3
RNF1301	4.24558261344399e-48	0.583831979261823	0.711	0.149	7.51001108492107e-44	Mast cells	RNF130
DUSP62	4.53185381277762e-48	0.856586738780599	0.556	0.104	8.01639620942233e-44	Mast cells	DUSP6
GPR35	5.44948227854771e-48	0.316834670233004	0.311	0.031	9.63958920252305e-44	Mast cells	GPR35
AC020916.1	3.13665761338753e-47	1.17387807997364	0.7	0.184	5.5484336523212e-43	Mast cells	AC020916.1
ARHGAP181	3.62066359120309e-47	0.6147614786676	0.656	0.139	6.40459182647915e-43	Mast cells	ARHGAP18
CD822	4.71939610036408e-47	0.855323436469256	0.811	0.225	8.34813976193402e-43	Mast cells	CD82
NAV11	4.82587783204377e-47	0.264773273791099	0.322	0.034	8.53649529710223e-43	Mast cells	NAV1
ADRB2	7.70119323954811e-46	0.532040071828683	0.489	0.081	1.36226407214367e-41	Mast cells	ADRB2
CSF2RB	1.61660666157762e-45	0.324140369795554	0.356	0.042	2.85961552366465e-41	Mast cells	CSF2RB
LAPTM4A2	1.01849178339735e-44	0.919840065653164	0.822	0.271	1.80161011565157e-40	Mast cells	LAPTM4A
STAP11	1.0335599640914e-44	0.251281564353992	0.3	0.031	1.82826422048128e-40	Mast cells	STAP1
TESPA1	1.78185854543126e-43	0.537482967132919	0.567	0.114	3.15192958101335e-39	Mast cells	TESPA1
TMEM176B1	5.88942659708606e-43	0.489864426637421	0.5	0.081	1.04178067075855e-38	Mast cells	TMEM176B
ELL2	9.97343085876316e-43	0.657380667284636	0.578	0.122	1.76420018460662e-38	Mast cells	ELL2
VIM3	1.78252415834427e-42	1.4340896434613	1	0.812	3.15310698369517e-38	Mast cells	VIM
NUTM2A-AS1	1.90057537702373e-42	0.553092127227166	0.6	0.13	3.36192778441727e-38	Mast cells	NUTM2A-AS1
VAT12	6.5908061617202e-42	0.422018426688996	0.544	0.1	1.16584770194669e-37	Mast cells	VAT1
CD38	9.71526555876116e-42	0.73268299661565	0.667	0.163	1.71853332468926e-37	Mast cells	CD38
LEO1	4.37871568346076e-41	0.490227799302599	0.467	0.082	7.74551017247373e-37	Mast cells	LEO1
FOXP1	7.70413357589211e-41	0.845245074756043	0.789	0.26	1.36278418823955e-36	Mast cells	FOXP1
LMNA2	1.65419303478064e-40	1.11946385843892	0.7	0.192	2.92610205922348e-36	Mast cells	LMNA
FOSB1	1.08007711504902e-39	1.38852649245635	0.878	0.354	1.91054840881021e-35	Mast cells	FOSB
GRAP2	1.2879407140802e-39	0.597172254230044	0.622	0.149	2.27823832913646e-35	Mast cells	GRAP2
SLC39A11	1.32298647059999e-39	0.274327669068118	0.311	0.037	2.34023076784432e-35	Mast cells	SLC39A11
AHR	2.70800342241085e-39	0.622526354065326	0.6	0.138	4.79018725390255e-35	Mast cells	AHR
MALAT12	4.85215938405256e-39	0.916044743085378	1	0.964	8.58298473445057e-35	Mast cells	MALAT1
SWAP702	3.62083323883727e-38	0.427382447847455	0.511	0.098	6.40489191617925e-34	Mast cells	SWAP70
EGR12	6.58260290739733e-38	1.21040008491591	0.678	0.181	1.16439662828951e-33	Mast cells	EGR1
AL135925.1	7.4821612917646e-38	0.293245039117412	0.289	0.034	1.32351951090024e-33	Mast cells	AL135925.1
MARCH3	9.38887422336872e-38	0.365061612759837	0.422	0.07	1.66079796137169e-33	Mast cells	MARCH3
AC084033.3	9.72521254538707e-38	0.279013846999674	0.311	0.039	1.72029284715352e-33	Mast cells	AC084033.3
ANKRD28	1.56887238035865e-37	0.453252382083913	0.511	0.101	2.77517835361641e-33	Mast cells	ANKRD28
CD84	4.19046493751256e-36	0.438532401977945	0.578	0.131	7.41251342796597e-32	Mast cells	CD84
ABCB8	5.67897758880917e-36	0.310505451402689	0.344	0.05	1.00455434568445e-31	Mast cells	ABCB8
NFKBIZ1	9.80085592266389e-36	1.03897333918632	0.856	0.358	1.73367340416001e-31	Mast cells	NFKBIZ
LAT21	1.26251521776335e-35	0.45095869788185	0.622	0.149	2.2332631687016e-31	Mast cells	LAT2
SPECC1	2.05878092957047e-35	0.291991896661379	0.311	0.041	3.6417775863172e-31	Mast cells	SPECC1
SNX29	2.42336334577774e-35	0.391476978648929	0.489	0.098	4.28668742234624e-31	Mast cells	SNX29
QPCT	3.44847084394678e-35	0.304939315516434	0.289	0.036	6.10000007585746e-31	Mast cells	QPCT
SIGLEC10	8.57687136813223e-35	0.287401599330082	0.322	0.044	1.51716277630891e-30	Mast cells	SIGLEC10
HSD17B12	1.559970805791e-34	0.410606021685357	0.511	0.11	2.7594323583637e-30	Mast cells	HSD17B12
SAMSN11	1.62554606519322e-34	0.881318899281857	0.9	0.42	2.87542843472028e-30	Mast cells	SAMSN1
ABCA11	2.65655425725438e-34	0.453124692624505	0.489	0.098	4.69917882565727e-30	Mast cells	ABCA1
CD633	3.86401230506245e-34	0.886562968494381	0.9	0.426	6.83505136642498e-30	Mast cells	CD63
PARVB1	8.89123778650216e-34	0.372031984781785	0.456	0.088	1.57277105205437e-29	Mast cells	PARVB
TMEM1541	1.08552482027816e-33	0.396621409671913	0.522	0.114	1.92018485459004e-29	Mast cells	TMEM154
RHBDD2	5.29372367940604e-33	0.479805686617134	0.667	0.19	9.36406781650135e-29	Mast cells	RHBDD2
GM2A	5.52896111476337e-33	0.305737836760811	0.422	0.075	9.78017931590492e-29	Mast cells	GM2A
KLRG11	2.73692537512017e-32	0.416916089315233	0.589	0.141	4.84134729605006e-28	Mast cells	KLRG1
CLCN3	2.33146911082846e-31	0.365540187196235	0.456	0.094	4.12413571014446e-27	Mast cells	CLCN3
PTAFR1	5.05069677622623e-31	0.256890107491305	0.3	0.043	8.93417752746657e-27	Mast cells	PTAFR
SQSTM11	6.69563606777678e-31	0.993225682476128	0.911	0.541	1.18439106402904e-26	Mast cells	SQSTM1
GNAQ1	1.47446966705168e-30	0.319874088959055	0.367	0.064	2.60818939404771e-26	Mast cells	GNAQ
USP53	2.57314495565352e-30	0.284351100422424	0.311	0.047	4.55163611205551e-26	Mast cells	USP53
SLC44A1	2.72211974978511e-30	0.358635947290284	0.411	0.079	4.81515762539488e-26	Mast cells	SLC44A1
MSRA	4.11738885669922e-30	0.32328825916255	0.344	0.058	7.28324914861525e-26	Mast cells	MSRA
ABCC1	4.44419803733279e-30	0.295835270998396	0.378	0.068	7.86134190823798e-26	Mast cells	ABCC1
CD441	5.67570504231571e-30	0.900302334331694	0.911	0.537	1.00397546493523e-25	Mast cells	CD44
TDRD3	6.1821341277768e-30	0.29611439607692	0.333	0.055	1.09355770586244e-25	Mast cells	TDRD3
RSAD2	9.49896961840358e-30	0.253213903969478	0.267	0.036	1.68027273579941e-25	Mast cells	RSAD2
SLC26A2	9.92306479898576e-30	0.251500535306642	0.289	0.042	1.75529093229259e-25	Mast cells	SLC26A2
FXYD51	6.74851938774832e-29	0.738322942973753	0.967	0.743	1.1937455944988e-24	Mast cells	FXYD5
SEPT22	1.29862925401845e-28	0.608740060659124	0.778	0.321	2.29714528743323e-24	Mast cells	SEPT2
SERPINB62	1.33171816528819e-28	0.347205579316252	0.567	0.143	2.35567626257828e-24	Mast cells	SERPINB6
JUN2	1.63959786389272e-28	1.0893345805389	0.967	0.666	2.90028466143983e-24	Mast cells	JUN
TMEM176A1	2.26561609246244e-28	0.372759456216846	0.378	0.069	4.00764830595681e-24	Mast cells	TMEM176A
CCDC88A1	3.51457075669478e-28	0.333682651444699	0.467	0.101	6.2169242115174e-24	Mast cells	CCDC88A
HLTF	4.35872496958362e-28	0.317182955836442	0.367	0.069	7.71014859869647e-24	Mast cells	HLTF
MCTP11	5.08365702552028e-28	0.25378586460614	0.3	0.047	8.99248091244283e-24	Mast cells	MCTP1
SRGN1	6.55450239578049e-28	0.975189215940965	1	0.839	1.15942592878961e-23	Mast cells	SRGN
PPP1R15A1	2.22566879173117e-27	0.988559011868265	0.878	0.525	3.93698552569327e-23	Mast cells	PPP1R15A
EPAS12	2.27611843797728e-27	0.308576395733588	0.322	0.054	4.02622590493801e-23	Mast cells	EPAS1
ASAH11	7.44753833247577e-27	0.474684178029268	0.689	0.223	1.31739505563164e-22	Mast cells	ASAH1
OSBPL8	8.3432852497163e-27	0.584078821736439	0.733	0.285	1.47584372782232e-22	Mast cells	OSBPL8
ANXA4	1.39888070741308e-26	0.433183929985767	0.444	0.105	2.474480083343e-22	Mast cells	ANXA4
STMN12	1.62889582238661e-26	0.352484957791455	0.556	0.15	2.88135382021967e-22	Mast cells	STMN1
WASHC1	4.2777847093437e-26	0.677735382050813	0.5	0.141	7.56697337235808e-22	Mast cells	WASHC1
NR4A12	4.32256158215729e-26	1.12403740257905	0.778	0.367	7.64617918267803e-22	Mast cells	NR4A1
AKAP13	4.50246029410081e-26	0.673790911169123	0.856	0.46	7.96440201423492e-22	Mast cells	AKAP13
CTSD1	5.78950287267007e-26	0.271869640083388	0.667	0.216	1.02410516314661e-21	Mast cells	CTSD
ANXA1	7.15887213789963e-26	0.903916744094051	0.856	0.424	1.26633289247307e-21	Mast cells	ANXA1
FTH11	8.79950053898156e-26	0.44946883002816	1	0.961	1.55654365034045e-21	Mast cells	FTH1
EDEM2	8.83887218438816e-26	0.306801352370654	0.444	0.103	1.56350810069642e-21	Mast cells	EDEM2
PRKD3	9.62379411395563e-26	0.291562542774352	0.367	0.073	1.70235294081761e-21	Mast cells	PRKD3
MBOAT7	1.50423829908831e-25	0.301066278604902	0.389	0.082	2.66084712725732e-21	Mast cells	MBOAT7
CTNNBL1	1.74108289385598e-25	0.355219198728479	0.444	0.107	3.07980153094184e-21	Mast cells	CTNNBL1
NEAT12	2.62081407142425e-25	0.886629421251654	0.933	0.563	4.63595801094236e-21	Mast cells	NEAT1
GNPTAB	2.8844502064009e-25	0.473597631247805	0.589	0.188	5.10230397010256e-21	Mast cells	GNPTAB
MPP11	4.73042666053397e-25	0.255441555110525	0.378	0.077	8.36765171981855e-21	Mast cells	MPP1
SGK11	5.26083171927018e-25	0.554285158257662	0.556	0.157	9.30588522821702e-21	Mast cells	SGK1
TNIK1	1.0080681723307e-24	0.456246700539913	0.556	0.167	1.78317179003577e-20	Mast cells	TNIK
DTNBP1	1.17515629158251e-24	0.479697511336135	0.411	0.098	2.0787339641803e-20	Mast cells	DTNBP1
TMEM273	1.81335244112171e-24	0.287623988104121	0.333	0.065	3.2076391331002e-20	Mast cells	TMEM273
NBAS	2.20503623637426e-24	0.295213495969425	0.367	0.077	3.90048859852243e-20	Mast cells	NBAS
PLIN21	2.91979321771e-24	0.394359766852553	0.611	0.193	5.16482222280722e-20	Mast cells	PLIN2
NDFIP2	3.12521355451454e-24	0.359238348792168	0.378	0.082	5.52819025658076e-20	Mast cells	NDFIP2
C4orf482	9.49780762791583e-24	0.566991703831553	0.744	0.312	1.68006719130203e-19	Mast cells	C4orf48
MCTP2	1.65869924731823e-23	0.324825224190457	0.378	0.083	2.93407309858122e-19	Mast cells	MCTP2
HOXB2	3.14670231057779e-23	0.250008750812187	0.367	0.077	5.56620171718105e-19	Mast cells	HOXB2
BHLHE40	3.34579421149635e-23	0.797471460403319	0.678	0.291	5.91837538071589e-19	Mast cells	BHLHE40
PAK11	3.37863515400622e-23	0.340744339927768	0.467	0.121	5.97646772392161e-19	Mast cells	PAK1
S100A63	5.59574370512019e-23	0.658749560245411	0.978	0.768	9.89831103998711e-19	Mast cells	S100A6
CNIH1	8.73782924812511e-23	0.452281131351806	0.622	0.222	1.54563461570085e-18	Mast cells	CNIH1
IL18R1	1.41054077649863e-22	0.281407109422995	0.333	0.068	2.49510557954843e-18	Mast cells	IL18R1
NEK6	2.18057642697968e-22	0.259530278260866	0.289	0.053	3.85722164168436e-18	Mast cells	NEK6
YES11	4.01057697436819e-22	0.346393874132746	0.344	0.074	7.09430960995989e-18	Mast cells	YES1
SERPINB11	7.42554427402833e-22	0.557412224173995	0.744	0.321	1.31350452663287e-17	Mast cells	SERPINB1
CRTAP3	8.0136341422015e-22	0.435385705246361	0.611	0.204	1.41753174341402e-17	Mast cells	CRTAP
XIST1	8.99666914522089e-22	0.414201286548287	0.467	0.131	1.59142080509812e-17	Mast cells	XIST
IDS	1.37654373481203e-21	0.602890891542045	0.756	0.372	2.43496821250899e-17	Mast cells	IDS
PTMA1	1.65440209494472e-21	0.480255585397499	1	0.984	2.92647186574771e-17	Mast cells	PTMA
KCNQ1OT1	5.12138565712805e-21	0.346132701072021	0.267	0.049	9.05921908889381e-17	Mast cells	KCNQ1OT1
GNS2	6.13799700679116e-21	0.381574895975534	0.433	0.115	1.08575029053129e-16	Mast cells	GNS
AC100810.1	8.13461315184776e-21	0.25872762416069	0.333	0.073	1.43893172043035e-16	Mast cells	AC100810.1
PLPP12	2.76672012411893e-20	0.409149177191571	0.311	0.068	4.89405122755397e-16	Mast cells	PLPP1
ITGAV2	3.16504821838347e-20	0.342669922444935	0.311	0.067	5.59865379349853e-16	Mast cells	ITGAV
DUSP10	3.40638156443988e-20	0.322228113279758	0.378	0.093	6.0255483493377e-16	Mast cells	DUSP10
NCF4	3.88812003641874e-20	0.354755648515584	0.511	0.161	6.87769553242111e-16	Mast cells	NCF4
HSP90AB11	4.94342355397558e-20	0.607732860519579	0.967	0.786	8.7444219246274e-16	Mast cells	HSP90AB1
TESC1	5.37348719777542e-20	0.358243095907905	0.456	0.131	9.50516150414494e-16	Mast cells	TESC
PRKX	5.50348260411766e-20	0.401226371904959	0.489	0.154	9.73511037842373e-16	Mast cells	PRKX
RALB1	5.87358312755032e-20	0.275510792303126	0.378	0.093	1.03897811943238e-15	Mast cells	RALB
RPS6KA5	7.60052022417105e-20	0.331580558223086	0.378	0.096	1.34445602245362e-15	Mast cells	RPS6KA5
H1F02	8.57799753400314e-20	0.282744739585353	0.267	0.051	1.51736198378982e-15	Mast cells	H1F0
NCOA4	1.290297386249e-19	0.527640487410467	0.544	0.199	2.28240704653585e-15	Mast cells	NCOA4
CLIC11	1.30542954539148e-19	0.530930649875916	0.967	0.798	2.30917432284299e-15	Mast cells	CLIC1
TSC22D2	1.3816262814444e-19	0.373840367512969	0.378	0.097	2.44395872924699e-15	Mast cells	TSC22D2
ACER3	1.73267236280186e-19	0.284549591692899	0.278	0.056	3.0649241425602e-15	Mast cells	ACER3
RGS101	2.11804401244906e-19	0.601840761914346	0.733	0.388	3.74660805362114e-15	Mast cells	RGS10
ZEB21	3.29460664424169e-19	0.465744053935027	0.678	0.279	5.82782969299913e-15	Mast cells	ZEB2
TCEAL42	7.58294331133771e-19	0.250984576695714	0.4	0.104	1.34134684234253e-14	Mast cells	TCEAL4
ATP6V1F1	7.93572846132579e-19	0.492889359778364	0.778	0.405	1.40375100752392e-14	Mast cells	ATP6V1F
SKIL1	8.74522574922835e-19	0.644452751615355	0.644	0.294	1.546942982781e-14	Mast cells	SKIL
NFKBIA1	1.09440561354807e-18	0.817219638145918	0.933	0.66	1.93589408980518e-14	Mast cells	NFKBIA
LAX1	1.58689922060434e-18	0.264996884126717	0.367	0.093	2.80706603132702e-14	Mast cells	LAX1
CXCL161	1.72418701576682e-18	0.2669098765634	0.4	0.104	3.04991441218992e-14	Mast cells	CXCL16
LAIR11	1.96581436055465e-18	0.326900870326704	0.489	0.152	3.47732902238512e-14	Mast cells	LAIR1
FMNL31	2.0944756056179e-18	0.358775942345125	0.389	0.107	3.7049178987775e-14	Mast cells	FMNL3
TSEN541	3.4693005170472e-18	0.344949952451221	0.578	0.208	6.1368456846048e-14	Mast cells	TSEN54
FOS1	4.02774477203515e-18	1.0844919093815	0.9	0.646	7.12467772725297e-14	Mast cells	FOS
HSD17B4	5.6342232571147e-18	0.270048843282613	0.333	0.082	9.96637751951019e-14	Mast cells	HSD17B4
LAT1	1.43773092368261e-17	0.490071847984999	0.722	0.345	2.54320223090216e-13	Mast cells	LAT
HAVCR2	1.64284540202195e-17	0.269886565657517	0.378	0.1	2.90602923163662e-13	Mast cells	HAVCR2
TSPYL2	2.51985486826806e-17	0.573036466576101	0.578	0.23	4.45737127647937e-13	Mast cells	TSPYL2
RPL112	2.88521203819299e-17	0.393860898389497	1	0.994	5.10365157435958e-13	Mast cells	RPL11
DDAH22	3.11585871740541e-17	0.333441116007314	0.478	0.155	5.51164248521843e-13	Mast cells	DDAH2
CKLF	3.46418034395088e-17	0.419092646960997	0.811	0.402	6.12778861041472e-13	Mast cells	CKLF
SYTL2	5.64206290044239e-17	0.310448184622736	0.411	0.121	9.98024506459255e-13	Mast cells	SYTL2
HOTAIRM1	6.2216879946338e-17	0.265806867688779	0.289	0.067	1.10055438937077e-12	Mast cells	HOTAIRM1
LYN2	1.91826155683416e-16	0.29492458127307	0.478	0.154	3.39321286788395e-12	Mast cells	LYN
NFKBID	2.58337768263563e-16	0.436132217145146	0.389	0.118	4.56973678281416e-12	Mast cells	NFKBID
HIF1A2	5.58325863176135e-16	0.475584221560212	0.656	0.303	9.87622619372265e-12	Mast cells	HIF1A
RPL36AL	2.11374989554945e-15	0.426066259900604	0.956	0.886	3.73901219023743e-11	Mast cells	RPL36AL
RAC21	2.36314360560217e-15	0.555105826101348	0.956	0.755	4.18016472394967e-11	Mast cells	RAC2
MYADM	2.54616207148029e-15	0.437629286599284	0.644	0.285	4.50390608824148e-11	Mast cells	MYADM
GPX41	3.35052673667857e-15	0.421329588526507	0.878	0.533	5.92674674451071e-11	Mast cells	GPX4
NEK1	4.57795925512031e-15	0.302891950988016	0.378	0.115	8.09795212638232e-11	Mast cells	NEK1
NFKB1	5.2614106805553e-15	0.546870106085575	0.489	0.186	9.30690935283427e-11	Mast cells	NFKB1
NR4A31	6.39258949365247e-15	0.484686541446352	0.511	0.205	1.13078515553218e-10	Mast cells	NR4A3
BTG22	6.543650602314e-15	0.818997228986711	0.889	0.696	1.15750635504332e-10	Mast cells	BTG2
C1orf1621	6.79322962252889e-15	0.279606545401386	0.511	0.177	1.20165438792914e-10	Mast cells	C1orf162
FLOT12	8.85892006499553e-15	0.366101218426548	0.556	0.238	1.56705437029706e-10	Mast cells	FLOT1
ABHD2	1.03516106218763e-14	0.289506487313945	0.344	0.102	1.8310964029037e-10	Mast cells	ABHD2
SEC11A	1.13173392703209e-14	0.422077349771476	0.711	0.385	2.00192414352706e-10	Mast cells	SEC11A
METTL21A	3.41496420825275e-14	0.295564678640423	0.3	0.082	6.04073018797829e-10	Mast cells	METTL21A
TBXAS11	3.86616114534345e-14	0.288030782371538	0.356	0.107	6.83885244999803e-10	Mast cells	TBXAS1
CANX1	4.79434062918794e-14	0.405816378129507	0.678	0.341	8.48070913897055e-10	Mast cells	CANX
AHI1	5.23794057645221e-14	0.267148699490245	0.356	0.108	9.26539308568632e-10	Mast cells	AHI1
ACP51	1.12273272382435e-13	0.295944483637587	0.511	0.202	1.98600191517289e-09	Mast cells	ACP5
MAPK6	3.2707011564367e-13	0.322170690467748	0.3	0.087	5.78554327562089e-09	Mast cells	MAPK6
YWHAG	3.68252872937307e-13	0.283951878899082	0.411	0.145	6.51402506938802e-09	Mast cells	YWHAG
FAM53C	3.80835233864866e-13	0.313156383408939	0.389	0.133	6.73659445183561e-09	Mast cells	FAM53C
PCMT1	3.93602818433023e-13	0.303769773487379	0.5	0.201	6.96244025526174e-09	Mast cells	PCMT1
SPNS1	5.06781206598921e-13	0.267453876681683	0.333	0.104	8.9644527635283e-09	Mast cells	SPNS1
ITM2B3	6.18796178689889e-13	0.458072979997361	0.933	0.758	1.09458856048455e-08	Mast cells	ITM2B
CAMLG	1.22257392255971e-12	0.289919357059406	0.489	0.202	2.16261101161588e-08	Mast cells	CAMLG
ATP5MC21	1.33312712630756e-12	0.404265609053474	0.978	0.861	2.35816857372544e-08	Mast cells	ATP5MC2
CD832	1.76659821855324e-12	0.515232798815925	0.6	0.273	3.12493558879882e-08	Mast cells	CD83
PLK3	1.97258310612806e-12	0.269242453890118	0.411	0.147	3.48930225642992e-08	Mast cells	PLK3
TALDO11	3.39200547566093e-12	0.387057293149576	0.644	0.341	6.00011848589661e-08	Mast cells	TALDO1
PAG1	4.22170589747598e-12	0.253188235410466	0.5	0.198	7.46777556204526e-08	Mast cells	PAG1
NUTM2B-AS1	4.97052954133104e-12	0.28098675131427	0.378	0.134	8.79236970566048e-08	Mast cells	NUTM2B-AS1
CDC42EP3	6.55378614433159e-12	0.456777289224058	0.5	0.228	1.15929923107081e-07	Mast cells	CDC42EP3
RPS4X1	6.82497227763113e-12	0.33425599443146	1	0.995	1.20726934619017e-07	Mast cells	RPS4X
SOCS11	9.0711974039428e-12	0.577895978040187	0.589	0.299	1.60460410878344e-07	Mast cells	SOCS1
H3F3B	1.01580915243629e-11	0.389615927037748	1	0.962	1.79686480974455e-07	Mast cells	H3F3B
ATP2A3	1.03457973606297e-11	0.28431544916304	0.456	0.184	1.8300680951218e-07	Mast cells	ATP2A3
SLC2A32	1.80661187902642e-11	0.5017053948248	0.844	0.514	3.19571575280983e-07	Mast cells	SLC2A3
PDIA31	1.95532144723652e-11	0.48584199369346	0.733	0.484	3.45876810801668e-07	Mast cells	PDIA3
KLF61	2.11533274014766e-11	0.621862625144808	0.856	0.706	3.74181208404719e-07	Mast cells	KLF6
HSPH1	5.49700978212206e-11	0.499863050887919	0.611	0.322	9.72366060359571e-07	Mast cells	HSPH1
SNX5	7.56093122626842e-11	0.322656480348776	0.467	0.208	1.33745312461462e-06	Mast cells	SNX5
PRDX12	9.82583061200902e-11	0.489141826345193	0.756	0.468	1.73809117695828e-06	Mast cells	PRDX1
ACADVL	1.21263738718732e-10	0.281261294316292	0.522	0.242	2.14503427419566e-06	Mast cells	ACADVL
SNHG81	1.28284739746632e-10	0.370409625534088	0.678	0.399	2.26922876137818e-06	Mast cells	SNHG8
TMOD31	1.48405137544995e-10	0.307778522666318	0.522	0.252	2.62513847803342e-06	Mast cells	TMOD3
S100A42	1.54475627070186e-10	0.409355042532945	0.967	0.713	2.73251936724452e-06	Mast cells	S100A4
MRPS6	1.67289317452356e-10	0.307700313894136	0.589	0.29	2.95918073641473e-06	Mast cells	MRPS6
LAPTM52	1.95229454989838e-10	0.374949163130945	0.922	0.732	3.45341382931525e-06	Mast cells	LAPTM5
NORAD2	1.96926734759177e-10	0.351141922699142	0.467	0.207	3.48343701115508e-06	Mast cells	NORAD
RANBP2	2.04698886730777e-10	0.689635619843815	0.567	0.317	3.62091860738072e-06	Mast cells	RANBP2
REL1	2.21124079745409e-10	0.479125293760893	0.711	0.45	3.91146384661654e-06	Mast cells	REL
RPL342	2.43916090452923e-10	0.288719853045458	1	0.994	4.31463172402176e-06	Mast cells	RPL34
LDHB1	3.25296402202645e-10	0.326476608132541	0.811	0.497	5.75416805856259e-06	Mast cells	LDHB
RPL52	4.00015859547945e-10	0.32366600101703	1	0.977	7.0758805395436e-06	Mast cells	RPL5
S100A113	6.89038619593589e-10	0.331152054078753	0.867	0.623	1.2188404141991e-05	Mast cells	S100A11
ZBTB202	7.41647275368376e-10	0.284671782784337	0.444	0.196	1.31189986539912e-05	Mast cells	ZBTB20
UBB	7.95718196261732e-10	0.411772129354851	0.944	0.834	1.40754591736738e-05	Mast cells	UBB
